nrbits,toffoli_desc_conf,nr_qubits_output,depth_input,depth_output,process_time
13,dfnfdecngdclmdmbdikcbmhk,90,190,715,179.3699259999994
13,dnkmlkjbmdlbkcfgmfcmnfbm,75,190,651,160.14590599999792
13,iiblclilembmiimjegcehjbg,75,190,550,113.8241909999997
13,fkdlmeeijjgkhgcigeinmchm,85,190,765,210.9962169999999
13,ihhiikfiijjhinhemcmkgdcg,74,190,676,166.07698399999936
13,ghlldkgbkchikbcjfhbfbhed,77,190,831,251.2145690000034
13,kjkdijnhmicmimlkhgljfnii,70,190,591,115.73305199999595
13,cnmecinjnmmgilnbncnbhkdi,84,190,541,101.74895200000174
13,nbdllccckgfnbndefhlckhfe,78,190,771,206.94010700000217
13,cjljcbenkfbnclkkljindnkb,84,190,732,124.67599000000337
13,mhhclmkgklndeigkjknffebd,74,190,831,227.06480100000044
13,jlelgjhmbnncmldgeneindnd,93,190,760,142.05866799999785
13,cldmdkclbekklkeileikbelg,95,190,717,219.97159199999442
13,bfnlcfdefnigegenifjgjcll,125,190,772,216.24587900000188
13,lfiilibielmlgbgmkfihekgg,71,190,843,232.26036600000225
13,keimjnjdeeihkilihgicmjbh,91,190,741,172.85918200000015
13,lihkhgmlnncdbmbjglieeffn,70,190,715,194.63900499999727
13,mgifgejnlfblfbdjihnbglbj,80,190,691,173.71881900000153
13,nkhfbnnellgkggjlbjndegin,83,190,823,209.8765870000061
13,ekeklfemllfjmmmfkhngilcd,81,190,814,269.11283600000024
13,nlbhcidhmjccfnngkglffilm,78,190,662,152.85367699999915
13,effmhlcihbdnifilcmelkbie,80,190,785,201.34917800000403
13,ghbjhkiiinildfgnbnkgfihb,92,190,705,182.6073949999991
13,cdgcicghifmbljgicelfkhhb,90,190,761,187.66469599999982
13,fjhkekkklnjibmeiijhiegbc,90,190,715,178.60996600000362
13,mienlbdlnfldjdimkfdddcmd,81,190,647,149.82122600000002
13,ijdklijdnecmchnneidcdckc,91,190,694,135.60892700000113
13,gkkmchgkejlmibfnbkjbfmjb,72,190,756,177.8976879999973
13,cdbfidccgnkekgcbgehibjkg,94,190,755,210.80654800000048
13,hidckchcflkjgjdhmbbihkjk,82,190,724,197.93418199999724
14,cnklekfckcnbilkcmjgneckcek,80,207,849,252.10512000000017
14,hgffjnndgghghnmlfldldlnlfg,93,207,960,333.1012679999985
14,ngfljflcfnlgfnjhbgfbniiigd,88,207,866,278.18530000000464
14,kdjckhdnemdlhgimlbnliibjlc,96,207,772,183.52789399999892
14,bidbhcjnekngfkmegjechgkdmc,76,207,758,228.4373329999944
14,cefklcnjibnkmkifklhejhcfem,97,207,765,247.1646180000098
14,mlmclljfleelnjclldhclfgnde,86,207,772,225.73610799999733
14,hnkghimdmklicfkiehlhencehb,76,207,770,286.3208109999978
14,idellbmlgkcmgngbfjfejennej,86,207,747,199.28291699998954
14,niilfhhklmifmmehifninbncbf,80,207,690,203.15187299999525
14,defhnkecbncnidedfgehbmligi,73,207,810,256.2148329999909
14,ibggcdfbjjjcmcbncnkbekibnl,70,207,736,143.78482100000838
14,hinlkjehglhekcgfdfnlncjhch,91,207,873,337.1333259999956
14,bnclkddcdmhmimjmdjebhlmdgg,88,207,753,180.96669099999417
14,mgeihjjbiglgifndlhfnfifkfg,85,207,821,322.3066269999981
14,iicnclhcjhelikbghdfckkmibc,103,207,754,213.82567600000766
14,fkkjmnnfenhlghenfddnbbdidi,80,207,858,257.0938429999951
14,nchemdkhlgdfeefcleklnjfcbd,97,207,893,333.3019800000038
14,efgkejbhhjbhnkiilkkemlhkdj,105,207,901,302.7371490000078
14,fdmfndcdhbecdgfgkfncjibeei,94,207,834,285.8114510000014
14,ebkbbebjjjeibfmbkchfndmcdi,91,207,717,174.8962429999956
14,dhmncjhgmgeddfdgmkfikmjbkl,102,207,791,246.73337800000445
14,chfhlijbnnbmdknkeejgeklkbn,83,207,844,227.26510899999994
14,gkemddmejfhfihnhhgcicjghkl,101,207,864,340.0365779999993
14,kblhdfjkilfckcifdjkeciifgh,92,207,766,295.58529499999713
14,dbfgbnkdhmkggklcmejimidbhn,88,207,864,248.7449900000065
14,jgbbjhldcigiefgfjbemchdimn,99,207,740,208.71233599999687
14,ejgchcbnlbdhnmbnbgldfmkflb,93,207,800,224.64129799998773
14,bncfelfgcmkefjjjflbkjkhgnm,78,207,800,226.2229559999978
14,ldidmijegdnnledcjfcnfjjknf,98,207,644,159.21618400000443
14,bjfbkilidfgnfniljehfjckddk,102,207,824,253.323848
14,nginbcefmijelklfmlgcecliji,102,207,728,216.38839599999483
14,ckmfnbfmcgjbihekmhbbgchkke,91,207,780,284.43273000000045
14,kfmgngclfbcfmbnclikdcddikn,111,207,733,251.1262929999939
14,dnmdekblebjmejiicjeiidjggl,83,207,705,179.1516030000057
14,dldnkdnbijmlbhkhfjecjejinh,97,207,762,192.6011509999953
14,imgciccjinkhbcfelkkmgnekkj,111,207,918,232.1259740000096
14,ddmcjeihjjchghiecgbmbbcbce,88,207,655,193.29980100000103
14,lnglkcgcjhhmcbkjdbnikbkejj,77,207,758,209.30979100000695
14,kifcnfijnlhlidffbbcinjcnid,83,207,744,173.44186799999443
14,gkkcdeidlkmdnjgkljhnbnhjkf,82,207,810,263.76072599999316
14,hggghhbickbeieibnjinefhlgn,70,207,925,305.0190100000036
14,cfdlghnkjgbndfldbiilmbkimh,89,207,812,234.244715000008
14,ciiekllbmbmfffmfdgigkemhhi,90,207,846,304.5606720000069
14,fedfidjdnkggjmieemkklijkne,87,207,813,290.4601459999976
14,dmhfjkbhmilnkjgmcmelkkldle,96,207,776,238.83162700000685
14,kmccbjhhkcjgkfllebmlhchkkh,72,207,956,305.5492089999898
14,hfmgdnbkefideddmhihijghgil,77,207,791,292.7380120000016
14,ibclmifhikhjhknmgehhjelnhn,94,207,798,263.1985879999993
14,mdillgnjhdkkcdlfcmlmbikjdj,85,207,768,196.67257399999653
14,dflgljkfgblhgbdlenjhlmhemj,77,207,800,289.6009669999912
14,nknmgcfmccbkcmglbjjcemggih,104,207,758,210.7860049999872
14,hkjglcjjbhjglbcjlhgcgjlikh,99,207,790,215.84278199999244
14,lecfhjbmhgbdcgigldenhnhijn,99,207,745,250.82550700000138
14,ddheiedinghdjbjngbblgcenkl,100,207,827,255.82979199998954
14,fijmljcdnfililelifemenjfkj,81,207,606,158.40629400000034
14,gilkgilbhjcbdegbdjmjjknebc,92,207,725,180.03747999999905
14,fbdmdcifmhcgndnklnibbbnbfg,80,207,722,201.74026700000104
14,bljmlhbijiilijldcjndhheiim,86,207,672,121.10047900000063
14,ldlhcjjikmmlnbcfmicgnbcmfe,76,207,723,189.9427880000003
14,nfccffghgmdkebgfjjngnmibee,97,207,849,270.20008699999016
14,ihncglmkedfhkbnccidknkkfcn,102,207,871,303.7237349999923
14,ihfgibldmigmemjidlcefncdel,87,207,698,218.67956699999922
14,knkceliggkmfnmblbcbeddjind,80,207,789,255.8148799999908
14,ghlddeilckimljifgjmbnmeied,80,207,770,222.82169599999906
14,gijdfikkhdmbcifffhkfgjgelb,82,207,931,304.7610549999954
14,lggfebiihjbgjkliicbgnmbjdg,76,207,717,201.40487700000813
14,ckcccmcbghngckfceelcfjfkhi,81,207,787,267.75287000001117
14,dmfekifekignlmeidikglcdfml,88,207,851,300.2510619999957
14,efjhdjcgnknklfindhmbbjiicn,81,207,773,204.47524499999417
14,gdgecccnchbliclcfickmifbbg,77,207,806,222.0344449999975
14,ehhnelcdhjdkllklbbjbmbjdfg,77,207,761,269.5699650000024
14,hfcffegblgkeliggghiefelglg,75,207,1036,523.2352700000047
14,gfclnddhhjeihljkgmhjfmnhnd,93,207,790,264.998139000003
14,kllgnfmfmigcbidmldfgcjekci,79,207,814,238.42727600000217
14,bgfhkledfemmeemnfeilmndemb,89,207,835,305.7118940000073
14,dmglchnhjcefiimmhnbckjehig,89,207,742,209.7068969999964
14,illleccfleifkblfcncbkcdjce,119,207,801,252.8104239999957
14,nfebhnikfehdicckdnkfednkhf,94,207,907,317.1989909999975
14,celhhkdehdiceihhmincnbhmfc,92,207,914,318.8772239999962
14,dehkjmjjghigillinclldhhfkl,95,207,919,284.06845600000815
14,idfgldjndmgnhmlkmllbmdkdlk,96,207,828,240.79131499999494
14,nndccmefhlmkehngmenbnnhjnj,76,207,683,179.865552999996
14,emglifnjbnknnkkmlgelfcjmjl,91,207,654,185.67921699999715
14,gnjhjmjlchlgkecekneffmmmin,116,207,786,265.8744169999991
14,kmniecinnidfnmcnblcgmfkebb,95,207,678,195.7551630000089
14,nbjbjmhnlfggmjehhkfkkdclfd,74,207,696,225.83313199999975
14,hegchcineddgdmmclkhbckdldm,76,207,871,277.9240189999982
14,ijmkjiiibedmelffkclmfkmmhb,79,207,739,198.75188799999887
14,kmehmggdgdkledikchnnfmdcmj,123,207,831,382.2542859999958
14,dijbcbbnbnhhnmgmjmlnfijidl,112,207,630,132.1404360000015
14,bedhgidkhickgllckccdcelcbm,93,207,848,272.1830249999912
14,lnnbciihnmmlmndeeblkkmjebe,85,207,713,173.93224300000293
14,dleidheclbdkjbefngbjhllifb,87,207,756,262.8438959999912
14,ngjhefnbdmfdhjnnnjlllinmcf,71,207,739,196.7444850000029
14,cingddefimdikdbljjghmimefb,100,207,776,234.15235499999835
14,jghhcnnddgdliidjejbcnbgclm,75,207,720,174.28893199999584
14,dnkjbnijgnnglhehejenhcglbl,78,207,747,199.56190899999638
14,elgjmjjflckghkknkcbmbmbldm,81,207,796,226.91029799998796
14,eendhkegeebjjhhncbmgjgdimf,103,207,812,294.82719499999075
